DateTime,RECORD,RunName,Longitude,Latitude,GPS_SOG,Lag Estimate (ft),GPS_COG,PumpVolt,Sonde1_Temp,Sonde1_SpCond,Sonde2ON,Sonde2_Temp,Sonde2_SpCond,Sonde2_Turbidity,Sonde2_DO_sat,Sonde2_DO_conc,Sonde2_Depth,Sonde2_pH,Sonde2_Chlor_ugL,Pump
3/2/2022 10:52,41358,Run_01,-121.4575119,37.80279922,0,0.0,0,11.64388,13.431,840.8,-1,13.042,842.51,2.09,95.2,10,1.353,7.71,3.5,On
3/2/2022 10:52,41359,Run_01,-121.4575119,37.80279922,0,0.0,0,11.64569,13.429,841.13,-1,13.041,842.52,2.16,95.15,9.99,1.353,7.7,3.23,On
3/2/2022 10:52,41360,Run_01,-121.4575195,37.80279922,0,0.0,0,11.6274,13.427,841.11,-1,13.04,842.52,2.18,95.12,9.99,1.357,7.7,3.17,On
3/2/2022 10:52,41361,Run_01,-121.4575195,37.80279922,0,0.0,0,11.60062,13.426,841.07,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:52,41362,Run_01,-121.4575195,37.80279922,0,0.0,0,11.64065,13.426,841.1,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:52,41363,Run_01,-121.4575195,37.80279922,0,0.0,0,11.67044,13.426,841.12,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:52,41364,Run_01,-121.4575195,37.80279922,0,0.0,0,11.60345,13.425,841.13,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:52,41365,Run_01,-121.4575195,37.80280304,0,0.0,0,11.6652,13.424,841.16,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:52,41366,Run_01,-121.4575272,37.80280304,0,0.0,0,11.58088,13.423,841.17,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:52,41368,Run_01,-121.4575272,37.80280304,0,0.0,0,11.65247,13.423,841.23,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:52,41369,Run_01,-121.4575272,37.80280304,0,0.0,0,11.6573,13.423,841.22,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:52,41370,Run_01,-121.4575272,37.80280304,0,0.0,0,11.599,13.423,841.21,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:52,41371,Run_01,-121.4575272,37.80279922,0,0.0,0,11.66811,13.422,841.22,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:52,41372,Run_01,-121.4575272,37.80279922,0,0.0,0,11.60738,13.422,841.28,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:52,41373,Run_01,-121.4575272,37.80279922,0,0.0,0,11.62933,13.421,841.33,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:52,41374,Run_01,-121.4575272,37.80279922,0,0.0,0,11.62611,13.421,841.29,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:52,41375,Run_01,-121.4575272,37.80279922,0,0.0,0,11.66596,13.422,841.29,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:52,41376,Run_01,-121.4575272,37.80279541,0,0.0,0,11.63706,13.423,841.24,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41377,Run_01,-121.4575272,37.80279541,0,0.0,0,11.60512,13.423,841.25,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41378,Run_01,-121.4575272,37.80279541,0,0.0,0,11.65743,13.423,841.24,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41379,Run_01,-121.4575348,37.80279541,0,0.0,0,11.61899,13.422,840.95,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41380,Run_01,-121.4575348,37.80279541,0,0.0,0,11.68071,13.421,840.79,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41381,Run_01,-121.4575348,37.80279541,0,0.0,0,11.6355,13.421,840.67,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41382,Run_01,-121.4575348,37.80279541,0,0.0,0,11.61215,13.42,840.59,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41383,Run_01,-121.4575348,37.80279922,0,0.0,0,11.66014,13.419,840.49,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41386,Run_01,-121.4575348,37.80279922,0,0.0,0,11.6616,13.416,840.1,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41387,Run_01,-121.4575348,37.80280304,0,0.0,0,11.68317,13.414,840.01,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41388,Run_01,-121.4575348,37.80280304,0,0.0,0,11.63164,13.412,839.81,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41389,Run_01,-121.4575272,37.80280304,0,0.0,0,11.70584,13.412,839.65,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41390,Run_01,-121.4575272,37.80280304,0,0.0,0,11.7202,13.412,839.51,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41391,Run_01,-121.4575272,37.80279922,0,0.0,0,11.70232,13.412,839.46,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41392,Run_01,-121.4575272,37.80279922,0,0.0,0,11.69391,13.413,839.51,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41393,Run_01,-121.4575272,37.80279922,0,0.0,0,11.60336,13.412,839.49,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41394,Run_01,-121.4575272,37.80279922,0,0.0,0,10.94074,13.412,839.44,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41395,Run_01,-121.4575195,37.80279922,0,0.0,0,12.01078,13.413,839.39,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41396,Run_01,-121.4575195,37.80279922,0,0.0,0,12.07589,13.414,839.36,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41397,Run_01,-121.4575195,37.80279541,0,0.0,0,12.1112,13.417,839.22,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41398,Run_01,-121.4575195,37.80279541,0,0.0,0,12.10863,13.418,839.06,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41399,Run_01,-121.4575195,37.80279541,0,0.0,0,12.14544,13.42,838.76,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41400,Run_01,-121.4575195,37.80279541,0,0.0,0,12.16915,13.421,838.61,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41401,Run_01,-121.4575272,37.80279541,0,0.0,0,12.22998,13.422,838.51,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41403,Run_01,-121.4575195,37.80279541,0,0.0,0,12.31824,13.425,838.33,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41404,Run_01,-121.4575195,37.8027916,0,0.0,0,12.25062,13.426,838.37,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41405,Run_01,-121.4575195,37.8027916,0,0.0,0,12.29086,13.429,838.46,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41406,Run_01,-121.4575195,37.8027916,0,0.0,0,12.36151,13.43,838.55,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41407,Run_01,-121.4575195,37.8027916,0,0.0,0,12.34145,13.43,838.66,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41408,Run_01,-121.4575195,37.8027916,0,0.0,0,12.36339,13.43,838.74,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41409,Run_01,-121.4575195,37.80278778,0,0.0,0,12.39353,13.429,838.93,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41410,Run_01,-121.4575195,37.80278778,0,0.0,0,12.39343,13.428,839.22,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41411,Run_01,-121.4575119,37.80278778,0,0.0,0,12.4172,13.428,839.48,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41412,Run_01,-121.4575119,37.80278778,0,0.0,0,12.40213,13.427,839.86,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41413,Run_01,-121.4575119,37.80278397,0,0.0,0,12.42143,13.426,840.02,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41414,Run_01,-121.4575119,37.80278397,0,0.0,0,12.49807,13.426,840.26,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41415,Run_01,-121.4575119,37.80278397,0,0.0,0,12.48134,13.423,840.53,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41416,Run_01,-121.4575119,37.80278015,0,0.0,0,12.40173,13.421,840.63,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41417,Run_01,-121.4575119,37.80278015,0,0.0,0,12.41635,13.42,840.74,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41418,Run_01,-121.4575119,37.80278015,0,0.0,0,12.4427,13.418,840.77,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41419,Run_01,-121.4575043,37.80278015,0,0.0,0,12.44058,13.417,840.81,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41420,Run_01,-121.4575043,37.80278015,0.7,10.3,139,12.4148,13.416,840.86,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41422,Run_01,-121.457489,37.80277252,1.2,17.6,109.6,12.45912,13.414,840.97,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41423,Run_01,-121.4574814,37.80277252,1.2,17.6,109.6,12.45138,13.412,841.03,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41424,Run_01,-121.4574738,37.80277252,1.4,20.5,107.4,12.481,13.412,841,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41425,Run_01,-121.4574661,37.80276871,1.4,20.5,108.5,12.48583,13.411,841.06,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41426,Run_01,-121.4574509,37.80276489,1.5,22.0,103.3,12.46491,13.409,841.09,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41427,Run_01,-121.4574432,37.80276489,1.7,24.9,102.5,12.49548,13.407,841.12,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41428,Run_01,-121.4574356,37.80276489,1.7,24.9,102.1,12.5253,13.404,841.19,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41429,Run_01,-121.4574203,37.80276489,1.8,26.4,97.5,12.54021,13.403,841.21,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:53,41430,Run_01,-121.4574127,37.80276489,2,29.3,93.6,12.49826,13.402,841.04,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41431,Run_01,-121.4574051,37.80276108,2,29.3,94.4,12.54896,13.401,840.97,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41432,Run_01,-121.4573898,37.80276108,2,29.3,92.1,12.53824,13.402,840.86,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41433,Run_01,-121.4573746,37.80276108,2.1,30.8,91.7,12.49731,13.404,840.59,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41434,Run_01,-121.4573517,37.80276489,2.2,32.3,91.5,12.64502,13.407,840.24,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41435,Run_01,-121.4573364,37.80276489,2.2,32.3,89.4,12.6182,13.41,840.09,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41436,Run_01,-121.4573212,37.80276108,2.3,33.7,89.2,12.6427,13.414,839.82,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41437,Run_01,-121.4573059,37.80276108,2.3,33.7,89.1,12.61853,13.417,839.54,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41438,Run_01,-121.4572906,37.80276489,2.4,35.2,88.4,12.6311,13.422,839.43,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41439,Run_01,-121.4572678,37.80276489,2.5,36.7,87.6,12.67363,13.428,839.31,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41440,Run_01,-121.4572525,37.80276489,2.5,36.7,87.4,12.63536,13.434,839.14,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41441,Run_01,-121.4572372,37.80276489,2.5,36.7,87.1,12.63653,13.441,839.03,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41442,Run_01,-121.457222,37.80276489,2.5,36.7,87.2,12.64896,13.446,839.01,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41443,Run_01,-121.4572144,37.80276489,2.5,36.7,87.9,12.63315,13.453,838.88,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41444,Run_01,-121.4571991,37.80276489,2.5,36.7,88.1,12.69677,13.456,838.73,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41445,Run_01,-121.4571838,37.80276489,2.5,36.7,88.5,12.70726,13.458,838.64,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41446,Run_01,-121.4571686,37.80276489,2.5,36.7,89.2,12.99755,13.458,838.71,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41447,Run_01,-121.4571533,37.80276489,2.7,39.6,89.6,13.42877,13.458,838.8,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41448,Run_01,-121.4571381,37.80276489,3,44.0,89.8,13.34402,13.456,838.89,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41449,Run_01,-121.4571228,37.80276489,3.2,46.9,90.2,13.4551,13.455,839.01,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41450,Run_01,-121.4570999,37.80276489,3.4,49.9,90.7,13.36403,13.453,839.08,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41451,Run_01,-121.457077,37.80276489,3.6,52.8,91.4,13.38555,13.448,838.94,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41452,Run_01,-121.4570389,37.80276489,3.7,54.3,91.6,13.42343,13.446,838.9,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41453,Run_01,-121.457016,37.80276489,3.7,54.3,91.7,13.474,13.445,838.77,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41454,Run_01,-121.4569931,37.80276108,3.8,55.7,91.9,13.46629,13.444,838.69,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41455,Run_01,-121.4569778,37.80276108,3.8,55.7,92.1,13.49477,13.444,838.71,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41457,Run_01,-121.4569092,37.80275345,4,58.7,92.7,13.48282,13.445,838.64,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41458,Run_01,-121.4568863,37.80275345,4,58.7,92.5,13.47534,13.447,838.53,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41459,Run_01,-121.4568634,37.80275345,4,58.7,92.8,13.50909,13.45,838.47,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41460,Run_01,-121.4568329,37.80274963,4,58.7,93.1,13.47382,13.452,838.39,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41461,Run_01,-121.4568176,37.80274582,4,58.7,93.5,13.39855,13.455,838.3,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41462,Run_01,-121.4567947,37.802742,4.1,60.1,93.8,13.47808,13.458,838.15,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41463,Run_01,-121.4567719,37.802742,4.1,60.1,94.5,13.43861,13.46,838.06,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41464,Run_01,-121.456749,37.80273819,4.1,60.1,95.3,13.39629,13.461,837.97,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41465,Run_01,-121.4567261,37.80273819,4.1,60.1,96.2,13.48062,13.463,837.85,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41466,Run_01,-121.4567032,37.80273819,4.1,60.1,97.1,13.45378,13.464,837.72,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41467,Run_01,-121.4566803,37.80273819,4.1,60.1,97.8,13.45781,13.465,837.66,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41468,Run_01,-121.4566498,37.80273438,4.1,60.1,98.8,13.52571,13.466,837.65,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41469,Run_01,-121.4566269,37.80273056,4.1,60.1,100.3,13.495,13.469,837.59,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41470,Run_01,-121.4565811,37.80272293,4.1,60.1,102.1,13.52943,13.471,837.55,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41471,Run_01,-121.4565582,37.8027153,4.1,60.1,103.2,13.49745,13.472,837.47,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41472,Run_01,-121.456543,37.80270767,4,58.7,104.2,13.53406,13.473,837.4,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41473,Run_01,-121.4565201,37.80270004,4,58.7,105.5,13.47649,13.474,837.38,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41474,Run_01,-121.4564972,37.8026886,4,58.7,107.2,13.51757,13.474,837.41,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41475,Run_01,-121.4564667,37.80266571,4,58.7,110.8,13.49756,13.474,837.45,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41476,Run_01,-121.4564514,37.80265427,4,58.7,112.9,13.46712,13.475,837.41,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41477,Run_01,-121.4564362,37.80264282,3.7,54.3,115,13.4183,13.476,837.52,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41478,Run_01,-121.4564209,37.80263138,3.7,54.3,129.2,13.52245,13.477,837.53,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41479,Run_01,-121.456398,37.80261993,3.7,54.3,126.2,13.40359,13.479,837.49,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41480,Run_01,-121.4563828,37.80260849,3.8,55.7,123.1,13.53626,13.482,837.36,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41481,Run_01,-121.4563675,37.80259705,3.9,57.2,122.2,13.41055,13.484,837.24,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41482,Run_01,-121.4563446,37.80258942,4,58.7,122,13.51157,13.486,837.21,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41483,Run_01,-121.4563293,37.80257797,4,58.7,122.5,13.50266,13.489,837.15,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:54,41484,Run_01,-121.4563065,37.80256653,3.8,55.7,121.7,13.50232,13.493,837.06,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41485,Run_01,-121.4562836,37.8025589,3.8,55.7,120.5,13.516,13.497,836.97,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41486,Run_01,-121.4562683,37.80255127,3.8,55.7,118.6,13.51763,13.503,836.89,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41487,Run_01,-121.4562454,37.80254364,3.8,55.7,116.9,13.52094,13.514,836.69,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41488,Run_01,-121.4562073,37.8025322,3.9,57.2,114.6,13.56715,13.519,836.64,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41489,Run_01,-121.4561844,37.80252457,4.1,60.1,114.9,13.5274,13.521,836.57,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41490,Run_01,-121.4561615,37.80251312,4.1,60.1,116,13.53833,13.524,836.53,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41491,Run_01,-121.4561386,37.80250549,4.1,60.1,117.2,13.50491,13.523,836.5,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41492,Run_01,-121.4561234,37.80249405,4.1,60.1,118.4,13.41796,13.523,836.49,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41494,Run_01,-121.4560547,37.80246735,4.2,61.6,120.7,13.46279,13.521,836.42,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41495,Run_01,-121.4560394,37.8024559,4.1,60.1,121.7,13.50711,13.519,836.34,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41496,Run_01,-121.4560165,37.80244827,4.1,60.1,122.7,13.49397,13.517,836.29,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41497,Run_01,-121.4560013,37.80243683,4.1,60.1,123.9,13.42238,13.514,836.32,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41498,Run_01,-121.4559784,37.80242538,4.1,60.1,124.7,13.47221,13.51,836.27,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41499,Run_01,-121.4559631,37.80241013,4.1,60.1,126.3,13.51335,13.505,836.13,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41500,Run_01,-121.4559402,37.80239868,4.1,60.1,127.7,13.51433,13.502,836.03,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41501,Run_01,-121.455925,37.80238724,4.1,60.1,129.3,13.50018,13.5,835.96,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41502,Run_01,-121.4559021,37.80237579,4.1,60.1,130.6,13.40365,13.497,835.82,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41503,Run_01,-121.4558868,37.80236435,4.1,60.1,131.5,13.52524,13.496,835.72,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41504,Run_01,-121.4558716,37.80234909,4.1,60.1,132,13.53208,13.496,835.62,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41505,Run_01,-121.4558487,37.80233765,4.1,60.1,132.4,13.51609,13.497,835.45,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41506,Run_01,-121.4558182,37.80231094,4,58.7,133.4,13.53114,13.498,835.33,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41507,Run_01,-121.4558029,37.8022995,4,58.7,133.7,13.56797,13.5,835.21,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41508,Run_01,-121.4557877,37.80228424,4,58.7,134.1,13.5796,13.505,835.03,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41509,Run_01,-121.4557648,37.8022728,4,58.7,134.4,13.56431,13.509,834.92,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41511,Run_01,-121.455719,37.80223083,4.1,60.1,136.6,13.52935,13.52,834.84,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41512,Run_01,-121.4557037,37.80221939,4.1,60.1,138,13.56064,13.528,834.74,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41513,Run_01,-121.4556885,37.80220413,4.1,60.1,139.3,13.54836,13.537,834.56,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41514,Run_01,-121.4556732,37.80218887,4.1,60.1,140.7,13.57294,13.546,834.36,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41515,Run_01,-121.455658,37.80217361,4.1,60.1,141.8,13.59993,13.556,834.24,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41516,Run_01,-121.4556427,37.80216217,4.1,60.1,142.7,13.57374,13.565,834.12,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41517,Run_01,-121.4556274,37.80214691,4.1,60.1,143.1,13.49739,13.577,833.92,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41518,Run_01,-121.4556198,37.80213165,4,58.7,143.9,13.53596,13.584,833.88,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41519,Run_01,-121.4556046,37.80211639,4,58.7,144.2,13.55723,13.59,833.89,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41520,Run_01,-121.4555893,37.80210114,4,58.7,144.4,13.5551,13.594,833.88,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41521,Run_01,-121.455574,37.80208588,4,58.7,143.9,13.58785,13.597,833.89,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41522,Run_01,-121.4555588,37.80207062,4,58.7,142.9,13.45752,13.599,833.92,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41523,Run_01,-121.4555435,37.80205536,4,58.7,141.4,13.48452,13.597,833.94,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41524,Run_01,-121.455513,37.80202866,4,58.7,139.1,13.50286,13.595,833.99,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41525,Run_01,-121.4555054,37.8020134,4.1,60.1,138.5,13.55525,13.593,834.14,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41526,Run_01,-121.4554901,37.80199814,4.1,60.1,138.1,13.60046,13.59,834.36,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41527,Run_01,-121.4554749,37.80198669,4.1,60.1,137.5,13.55886,13.588,834.38,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41530,Run_01,-121.4554062,37.80192947,4,58.7,136.1,13.57379,13.586,834.35,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41531,Run_01,-121.4553909,37.80191422,4,58.7,136.4,13.60334,13.587,834.2,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41532,Run_01,-121.4553757,37.80190277,4.1,60.1,136.4,13.51496,13.588,834.11,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41533,Run_01,-121.4553604,37.80188751,4.1,60.1,136.3,13.52914,13.588,834,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41534,Run_01,-121.4553452,37.80187225,4.1,60.1,136.2,13.50226,13.589,833.87,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41535,Run_01,-121.4553299,37.80185699,4.1,60.1,136.2,13.60294,13.591,833.69,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41536,Run_01,-121.455307,37.80184174,4.2,61.6,136.1,13.59912,13.593,833.35,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41537,Run_01,-121.4552917,37.80183029,4.2,61.6,136.2,13.58116,13.593,833.24,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:55,41538,Run_01,-121.4552765,37.80181503,4.2,61.6,136.5,13.56018,13.591,833.1,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:56,41539,Run_01,-121.4552612,37.80180359,4.1,60.1,136.7,13.57917,13.587,832.96,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:56,41540,Run_01,-121.455246,37.80178833,4.1,60.1,136.7,13.55167,13.585,832.83,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:56,41541,Run_01,-121.4552231,37.80177307,4.1,60.1,136.4,13.52656,13.576,832.75,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:56,41542,Run_01,-121.4551926,37.80175018,4,58.7,135.2,13.5706,13.57,832.71,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:56,41543,Run_01,-121.4551773,37.80173492,4.1,60.1,134.7,13.60696,13.563,832.8,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:56,41544,Run_01,-121.455162,37.80172348,4.1,60.1,134.3,13.51045,13.557,832.84,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:56,41545,Run_01,-121.4551468,37.80170822,4.1,60.1,134.1,13.59159,13.548,832.91,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:56,41547,Run_01,-121.4550858,37.80167007,4.1,60.1,132.7,13.60277,13.538,833.04,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:56,41548,Run_01,-121.4550705,37.80165863,4.1,60.1,131.5,13.53628,13.532,833.11,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:56,41549,Run_01,-121.4550552,37.80164719,4.1,60.1,130.1,13.62105,13.529,833.06,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:56,41550,Run_01,-121.4550323,37.80163574,4.1,60.1,128.6,13.49874,13.525,833.04,0,0,0,0,0,0,0,0,0,On
3/2/2022 10:56,41551,Run_01,-121.4550171,37.8016243,4.1,60.1,127.1,13.61341,13.521,833.07,0,0,0,0,0,0,0,0,0,On
